"accident_index","accident_year","accident_reference","location_easting_osgr","location_northing_osgr","longitude","latitude","police_force","accident_severity","number_of_vehicles","number_of_casualties","date","day_of_week","time","local_authority_district","local_authority_ons_district","local_authority_highway","first_road_class","first_road_number","road_type","speed_limit","junction_detail","junction_control","second_road_class","second_road_number","pedestrian_crossing_human_control","pedestrian_crossing_physical_facilities","light_conditions","weather_conditions","road_surface_conditions","special_conditions_at_site","carriageway_hazards","urban_or_rural_area","did_police_officer_attend_scene_of_accident","trunk_road_flag","lsoa_of_accident_location","datetime"
"2017140213305",2017,"140213305",434960,385813,"-1.476064","53.368051","South Yorkshire","Slight",2,1,2017-07-27,"Thursday",20:31:00,"Sheffield","E08000019","E08000019","B",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01008109",2017-07-27 20:31:00
"2017140213324",2017,"140213324",438767,384881,"-1.418968","53.35941","South Yorkshire","Serious",1,1,2017-07-28,"Friday",10:50:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01008004",2017-07-28 10:50:00
"2017140213344",2017,"140213344",435873,387996,"-1.462097","53.387611","South Yorkshire","Slight",2,1,2017-07-29,"Saturday",14:55:00,"Sheffield","E08000019","E08000019","A",NA,"Dual carriageway",30,"T or staggered junction","Auto traffic signal","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033270",2017-07-29 14:55:00
"2017140213370",2017,"140213370",439799,390935,"-1.402703","53.413747","South Yorkshire","Slight",2,2,2017-07-25,"Tuesday",09:45:00,"Sheffield","E08000019","E08000019","A",NA,"Roundabout",30,"Roundabout","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Trunk (Roads managed by Highways England)","E01007913",2017-07-25 09:45:00
"2017140213503",2017,"140213503",434131,383891,"-1.488729","53.35083","South Yorkshire","Serious",3,2,2017-07-25,"Tuesday",19:15:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",30,"T or staggered junction","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01007929",2017-07-25 19:15:00
"2017140213767",2017,"140213767",434774,386450,"-1.47879","53.373789","South Yorkshire","Slight",2,2,2017-08-13,"Sunday",00:22:00,"Sheffield","E08000019","E08000019","A",NA,"Dual carriageway",40,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01033271",2017-08-13 00:22:00
"2017140213793",2017,"140213793",435916,384785,"-1.461814","53.358747","South Yorkshire","Slight",2,1,2017-06-25,"Sunday",23:24:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01007976",2017-06-25 23:24:00
"2017140213806",2017,"140213806",439338,387700,"-1.410039","53.384705","South Yorkshire","Slight",2,1,2017-07-26,"Wednesday",10:08:00,"Sheffield","E08000019","E08000019","A",NA,"Dual carriageway",30,"More than 4 arms (not roundabout)","Auto traffic signal","B",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01007907",2017-07-26 10:08:00
"2017140213815",2017,"140213815",436855,390407,"-1.447053","53.409214","South Yorkshire","Serious",1,1,2017-07-26,"Wednesday",12:46:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Slip road",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","Vehicle load on road","Urban","Yes","Non-trunk","E01007944",2017-07-26 12:46:00
"2017140213819",2017,"140213819",440137,391134,"-1.397593","53.41551","South Yorkshire","Slight",1,1,2017-07-26,"Wednesday",18:18:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",20,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01007913",2017-07-26 18:18:00
"2017140213826",2017,"140213826",435250,385907,"-1.471696","53.368877","South Yorkshire","Slight",4,1,2017-07-26,"Wednesday",17:02:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","Auto traffic signal - out","None","Urban","Yes","Non-trunk","E01008108",2017-07-26 17:02:00
"2017140213837",2017,"140213837",433698,390744,"-1.494506","53.412453","South Yorkshire","Slight",3,1,2017-07-26,"Wednesday",13:45:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01008092",2017-07-26 13:45:00
"2017140213852",2017,"140213852",425679,394297,"-1.614854","53.444838","South Yorkshire","Slight",2,1,2017-07-27,"Thursday",08:40:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",50,"Crossroads","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","No","Non-trunk","E01008128",2017-07-27 08:40:00
"2017140213871",2017,"140213871",435683,387629,"-1.464995","53.384325","South Yorkshire","Slight",1,1,2017-07-27,"Thursday",14:07:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033264",2017-07-27 14:07:00
"2017140213886",2017,"140213886",435329,386855,"-1.470403","53.377392","South Yorkshire","Serious",1,1,2017-07-28,"Friday",01:05:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Roundabout","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033274",2017-07-28 01:05:00
"2017140214153",2017,"140214153",436666,390320,"-1.449906","53.408445","South Yorkshire","Slight",4,4,2017-07-27,"Thursday",12:40:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01007944",2017-07-27 12:40:00
"2017140214239",2017,"140214239",435961,387404,"-1.460841","53.382284","South Yorkshire","Slight",2,1,2017-05-29,"Monday",06:00:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033268",2017-05-29 06:00:00
"2017140214285",2017,"140214285",441789,386259,"-1.373383","53.371566","South Yorkshire","Serious",2,1,2017-07-28,"Friday",06:40:00,"Sheffield","E08000019","E08000019","B",NA,"Single carriageway",30,"Other junction","Give way or uncontrolled","B",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01007911",2017-07-28 06:40:00
"2017140214303",2017,"140214303",433602,389889,"-1.496041","53.404775","South Yorkshire","Slight",2,1,2017-07-28,"Friday",08:20:00,"Sheffield","E08000019","E08000019","A",NA,"Dual carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","Control by other authorised person","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01008093",2017-07-28 08:20:00
"2017140214321",2017,"140214321",436501,390187,"-1.452403","53.407261","South Yorkshire","Slight",2,2,2017-08-18,"Friday",19:00:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",30,"Crossroads","Auto traffic signal","A",NA,"None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01007877",2017-08-18 19:00:00
"2017140214466",2017,"140214466",433225,390488,"-1.501649","53.410182","South Yorkshire","Serious",1,1,2017-07-30,"Sunday",17:26:00,"Sheffield","E08000019","E08000019","A",NA,"One way street",30,"Other junction","Auto traffic signal","A",NA,"None within 50 metres","Central refuge","Daylight","Fine no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01008093",2017-07-30 17:26:00
"2017140214472",2017,"140214472",434897,385954,"-1.476996","53.369323","South Yorkshire","Slight",2,1,2017-08-15,"Tuesday",13:20:00,"Sheffield","E08000019","E08000019","B",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01008105",2017-08-15 13:20:00
"2017140214685",2017,"140214685",436000,388124,"-1.460173","53.388753","South Yorkshire","Slight",1,1,2017-07-31,"Monday",11:58:00,"Sheffield","E08000019","E08000019","A",NA,"Dual carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033269",2017-07-31 11:58:00
"2017140214730",2017,"140214730",435894,391080,"-1.461432","53.415329","South Yorkshire","Slight",2,2,2017-07-31,"Monday",12:45:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","One way street",30,"Other junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01007941",2017-07-31 12:45:00
"2017140215100",2017,"140215100",434753,381118,"-1.479689","53.325865","South Yorkshire","Slight",1,1,2017-07-31,"Monday",10:00:00,"Sheffield","E08000019","E08000019","B",NA,"Dual carriageway",40,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01007823",2017-07-31 10:00:00
"2017140215154",2017,"140215154",435264,387948,"-1.471259","53.387221","South Yorkshire","Serious",2,1,2017-08-08,"Tuesday",07:40:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Dual carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Urban","No","Non-trunk","E01033262",2017-08-08 07:40:00
"2017140215593",2017,"140215593",434470,384286,"-1.483594","53.354358","South Yorkshire","Slight",3,2,2017-09-01,"Friday",19:25:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Unknown",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01007983",2017-09-01 19:25:00
"2017140215917",2017,"140215917",436701,384494,"-1.450054","53.356078","South Yorkshire","Slight",2,1,2017-08-01,"Tuesday",17:43:00,"Sheffield","E08000019","E08000019","B",NA,"Single carriageway",30,"T or staggered junction","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01007977",2017-08-01 17:43:00
"2017140215962",2017,"140215962",435126,381234,"-1.474076","53.326883","South Yorkshire","Serious",2,1,2017-08-02,"Wednesday",11:34:00,"Sheffield","E08000019","E08000019","A",NA,"Roundabout",40,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Rural","Yes","Non-trunk","E01008079",2017-08-02 11:34:00
"2017140215980",2017,"140215980",436453,390112,"-1.453134","53.406591","South Yorkshire","Slight",2,1,2017-08-08,"Tuesday",16:30:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",30,"Other junction","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Raining no high winds","Wet or damp","None","None","Urban","No","Non-trunk","E01007873",2017-08-08 16:30:00
"2017140216030",2017,"140216030",435698,387185,"-1.46482","53.380334","South Yorkshire","Slight",1,1,2017-08-04,"Friday",11:16:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Unknown",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01033268",2017-08-04 11:16:00
"2017140216040",2017,"140216040",438220,391490,"-1.426389","53.418852","South Yorkshire","Serious",2,1,2017-08-04,"Friday",11:15:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01007850",2017-08-04 11:15:00
"2017140216042",2017,"140216042",436488,388255,"-1.452821","53.389897","South Yorkshire","Slight",2,1,2017-08-03,"Thursday",16:19:00,"Sheffield","E08000019","E08000019","A",NA,"Dual carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01033269",2017-08-03 16:19:00
"2017140216080",2017,"140216080",435719,386912,"-1.464535","53.377879","South Yorkshire","Slight",1,1,2017-07-22,"Saturday",22:48:00,"Sheffield","E08000019","E08000019","A",NA,"Dual carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Darkness - lights lit","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01033268",2017-07-22 22:48:00
"2017140216081",2017,"140216081",437615,393637,"-1.435237","53.438192","South Yorkshire","Slight",1,1,2017-08-05,"Saturday",10:15:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01008135",2017-08-05 10:15:00
"2017140216093",2017,"140216093",434991,387998,"-1.475358","53.387688","South Yorkshire","Slight",2,1,2017-08-10,"Thursday",16:30:00,"Sheffield","E08000019","E08000019","A",NA,"Dual carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01033263",2017-08-10 16:30:00
"2017140216230",2017,"140216230",435460,388157,"-1.468289","53.389086","South Yorkshire","Slight",2,2,2017-08-01,"Tuesday",11:00:00,"Sheffield","E08000019","E08000019","A",NA,"Roundabout",30,"Roundabout","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Other","Wet or damp","None","None","Urban","No","Non-trunk","E01033270",2017-08-01 11:00:00
"2017140216384",2017,"140216384",431102,392907,"-1.533348","53.432054","South Yorkshire","Slight",2,1,2017-08-11,"Friday",05:10:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","No","Non-trunk","E01033280",2017-08-11 05:10:00
"2017140216399",2017,"140216399",433566,396912,"-1.495836","53.467901","South Yorkshire","Serious",2,2,2017-08-08,"Tuesday",13:10:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Rural","No","Non-trunk","E01007888",2017-08-08 13:10:00
"2017140216425",2017,"140216425",440809,386261,"-1.38811","53.37166","South Yorkshire","Slight",2,1,2017-08-09,"Wednesday",08:20:00,"Sheffield","E08000019","E08000019","B",NA,"Dual carriageway",30,"T or staggered junction","Auto traffic signal","B",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01007912",2017-08-09 08:20:00
"2017140216439",2017,"140216439",441894,385695,"-1.371879","53.366488","South Yorkshire","Slight",2,1,2017-08-08,"Tuesday",07:52:00,"Sheffield","E08000019","E08000019","B",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01007972",2017-08-08 07:52:00
"2017140216476",2017,"140216476",433170,389726,"-1.502556","53.403337","South Yorkshire","Slight",1,1,2017-08-09,"Wednesday",11:48:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01008093",2017-08-09 11:48:00
"2017140216546",2017,"140216546",435464,388169,"-1.468227","53.389194","South Yorkshire","Slight",2,1,2017-08-08,"Tuesday",18:50:00,"Sheffield","E08000019","E08000019","A",NA,"Roundabout",30,"Roundabout","Auto traffic signal","B",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01033270",2017-08-08 18:50:00
"2017140216561",2017,"140216561",442255,384817,"-1.366571","53.358568","South Yorkshire","Slight",2,1,2017-08-12,"Saturday",10:00:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01007964",2017-08-12 10:00:00
"2017140216640",2017,"140216640",434259,387808,"-1.486384","53.386028","South Yorkshire","Slight",2,1,2017-08-08,"Tuesday",19:45:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Raining no high winds","Wet or damp","None","None","Urban","No","Non-trunk","E01008068",2017-08-08 19:45:00
"2017140216714",2017,"140216714",438393,389714,"-1.424002","53.402876","South Yorkshire","Serious",2,1,2017-08-08,"Tuesday",15:10:00,"Sheffield","E08000019","E08000019","A",NA,"One way street",40,"T or staggered junction","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Urban","No","Non-trunk","E01007904",2017-08-08 15:10:00
"2017140216852",2017,"140216852",435481,385249,"-1.468298","53.362947","South Yorkshire","Slight",1,1,2017-08-10,"Thursday",14:47:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01007975",2017-08-10 14:47:00
"2017140216953",2017,"140216953",439561,391099,"-1.406262","53.415239","South Yorkshire","Slight",4,1,2017-08-13,"Sunday",15:22:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Dual carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01007913",2017-08-13 15:22:00
"2017140216991",2017,"140216991",434838,384445,"-1.478048","53.355763","South Yorkshire","Slight",1,1,2017-08-15,"Tuesday",08:00:00,"Sheffield","E08000019","E08000019","A",NA,"Dual carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01007981",2017-08-15 08:00:00
"2017140216999",2017,"140216999",434196,388302,"-1.487278","53.390472","South Yorkshire","Serious",1,1,2017-08-12,"Saturday",13:53:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",20,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01008072",2017-08-12 13:53:00
"2017140217006",2017,"140217006",438641,388506,"-1.420419","53.392","South Yorkshire","Serious",2,1,2017-08-15,"Tuesday",06:45:00,"Sheffield","E08000019","E08000019","B",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01007905",2017-08-15 06:45:00
"2017140217014",2017,"140217014",432717,382239,"-1.51014","53.33607","South Yorkshire","Serious",2,1,2017-07-08,"Saturday",13:53:00,"Sheffield","E08000019","E08000019","A",NA,"Dual carriageway",30,"T or staggered junction","Auto traffic signal","B",NA,"None within 50 metres","Central refuge","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01007932",2017-07-08 13:53:00
"2017140217056",2017,"140217056",438188,386508,"-1.427471","53.374075","South Yorkshire","Slight",1,1,2017-09-05,"Tuesday",16:30:00,"Sheffield","E08000019","E08000019","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Unknown",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01008018",2017-09-05 16:30:00
"2017140217193",2017,"140217193",433110,389552,"-1.503477","53.401777","South Yorkshire","Slight",2,1,2017-08-15,"Tuesday",18:00:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01008161",2017-08-15 18:00:00
"2017140217207",2017,"140217207",439318,390638,"-1.409975","53.411113","South Yorkshire","Slight",2,1,2017-08-15,"Tuesday",15:15:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Dual carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01007913",2017-08-15 15:15:00
"2017140217265",2017,"140217265",435987,387403,"-1.460451","53.382274","South Yorkshire","Slight",2,2,2017-08-15,"Tuesday",14:10:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01033268",2017-08-15 14:10:00
"2017140217271",2017,"140217271",435563,388159,"-1.46674","53.389097","South Yorkshire","Slight",3,2,2017-08-16,"Wednesday",14:10:00,"Sheffield","E08000019","E08000019","A",NA,"Dual carriageway",30,"More than 4 arms (not roundabout)","Auto traffic signal","A",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033270",2017-08-16 14:10:00
"2017140217299",2017,"140217299",436774,388299,"-1.448516","53.390273","South Yorkshire","Slight",2,1,2017-08-17,"Thursday",13:00:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","One way street",30,"T or staggered junction","Auto traffic signal","A",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033269",2017-08-17 13:00:00
"2017140217322",2017,"140217322",433137,396386,"-1.502353","53.4632","South Yorkshire","Serious",2,1,2017-08-17,"Thursday",13:45:00,"Sheffield","E08000019","E08000019","B",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Non-trunk","E01007893",2017-08-17 13:45:00
