"accident_index","accident_year","accident_reference","location_easting_osgr","location_northing_osgr","longitude","latitude","police_force","accident_severity","number_of_vehicles","number_of_casualties","date","day_of_week","time","local_authority_district","local_authority_ons_district","local_authority_highway","first_road_class","first_road_number","road_type","speed_limit","junction_detail","junction_control","second_road_class","second_road_number","pedestrian_crossing_human_control","pedestrian_crossing_physical_facilities","light_conditions","weather_conditions","road_surface_conditions","special_conditions_at_site","carriageway_hazards","urban_or_rural_area","did_police_officer_attend_scene_of_accident","trunk_road_flag","lsoa_of_accident_location","datetime"
"202006A268245",2020,"06A268245",388896,402205,-2.168927,53.516418,"Greater Manchester","Serious",2,1,2020-01-31,"Friday",15:50:00,"Manchester","E08000003","E08000003","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Private drive or entrance","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01005247",2020-01-31 15:50:00
"202006A268253",2020,"06A268253",382477,394565,-2.265303,53.447571,"Greater Manchester","Slight",2,1,2020-02-05,"Wednesday",20:35:00,"Manchester","E08000003","E08000003","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",20,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01005298",2020-02-05 20:35:00
"202006A268258",2020,"06A268258",386817,399117,-2.200149,53.488613,"Greater Manchester","Serious",2,1,2020-02-04,"Tuesday",17:33:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033669",2020-02-04 17:33:00
"202006A268260",2020,"06A268260",388023,402716,-2.182112,53.520991,"Greater Manchester","Serious",1,1,2020-01-31,"Friday",07:40:00,"Manchester","E08000003","E08000003","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Daylight","Fine no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01005252",2020-01-31 07:40:00
"202006A268270",2020,"06A268270",387208,400740,-2.194323,53.503211,"Greater Manchester","Fatal",1,1,2020-02-07,"Friday",17:50:00,"Manchester","E08000003","E08000003","B",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01005202",2020-02-07 17:50:00
"202006A268386",2020,"06A268386",384888,395513,-2.229046,53.456167,"Greater Manchester","Slight",2,1,2020-02-08,"Saturday",16:15:00,"Manchester","E08000003","E08000003","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine + high winds","Frost or ice","None","None","Urban","Yes","Non-trunk","E01005244",2020-02-08 16:15:00
"202006A268390",2020,"06A268390",383661,403267,-2.24793,53.525825,"Greater Manchester","Slight",2,1,2020-02-04,"Tuesday",22:26:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"Crossroads","Auto traffic signal","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pedestrian phase at traffic signal junction","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01005160",2020-02-04 22:26:00
"202006A268588",2020,"06A268588",387255,401630,-2.19365,53.511212,"Greater Manchester","Slight",1,1,2020-01-20,"Monday",08:55:00,"Manchester","E08000003","E08000003","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",20,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01005226",2020-01-20 08:55:00
"202006A268804",2020,"06A268804",382609,397188,-2.26346,53.471152,"Greater Manchester","Slight",2,1,2020-02-17,"Monday",16:45:00,"Manchester","E08000003","E08000003","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Crossroads","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01033660",2020-02-17 16:45:00
"202006A268883",2020,"06A268883",382486,397035,-2.265305,53.469773,"Greater Manchester","Slight",2,1,2020-02-18,"Tuesday",13:30:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033672",2020-02-18 13:30:00
"202006A269024",2020,"06A269024",385542,396305,-2.219234,53.463304,"Greater Manchester","Slight",2,1,2020-02-19,"Wednesday",18:40:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01005062",2020-02-19 18:40:00
"202006A269050",2020,"06A269050",384071,402332,-2.241697,53.517434,"Greater Manchester","Serious",1,1,2020-02-10,"Monday",19:00:00,"Manchester","E08000003","E08000003","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Raining + high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01005165",2020-02-10 19:00:00
"202006A269054",2020,"06A269054",386278,401481,-2.208376,53.509847,"Greater Manchester","Serious",1,2,2020-03-31,"Tuesday",21:50:00,"Manchester","E08000003","E08000003","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Raining + high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01005227",2020-03-31 21:50:00
"202006A269070",2020,"06A269070",386421,399498,-2.206133,53.492027,"Greater Manchester","Serious",2,1,2020-02-20,"Thursday",14:05:00,"Manchester","E08000003","E08000003","A",NA,"Dual carriageway",30,"Crossroads","Auto traffic signal","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine + high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01005257",2020-02-20 14:05:00
"202006A269096",2020,"06A269096",383721,395208,-2.246605,53.453391,"Greater Manchester","Serious",2,1,2020-02-26,"Wednesday",00:01:00,"Manchester","E08000003","E08000003","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Raining + high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01005240",2020-02-26 00:01:00
"202006A269140",2020,"06A269140",387828,402902,-2.18506,53.522658,"Greater Manchester","Slight",1,1,2020-02-24,"Monday",15:30:00,"Manchester","E08000003","E08000003","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01033687",2020-02-24 15:30:00
"202006A269517",2020,"06A269517",383852,395846,-2.244665,53.459129,"Greater Manchester","Slight",3,3,2020-02-08,"Saturday",20:00:00,"Manchester","E08000003","E08000003","B",NA,"Dual carriageway",30,"Crossroads","Auto traffic signal","A",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Darkness - lights lit","Raining + high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01005245",2020-02-08 20:00:00
"202006A269610",2020,"06A269610",383853,399498,-2.244838,53.491954,"Greater Manchester","Slight",2,2,2020-02-22,"Saturday",22:36:00,"Manchester","E08000003","E08000003","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Other","Wet or damp","None","None","Urban","No","Non-trunk","E01033674",2020-02-22 22:36:00
"202006A269613",2020,"06A269613",383609,402468,-2.248672,53.518642,"Greater Manchester","Slight",2,2,2020-03-03,"Tuesday",20:27:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01005162",2020-03-03 20:27:00
"202006A269648",2020,"06A269648",383578,402168,-2.249124,53.515944,"Greater Manchester","Slight",1,1,2020-03-03,"Tuesday",09:20:00,"Manchester","E08000003","E08000003","A",NA,"Dual carriageway",30,"Crossroads","Auto traffic signal","A",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01005165",2020-03-03 09:20:00
"202006A269679",2020,"06A269679",388412,403201,-2.176263,53.525359,"Greater Manchester","Slight",2,1,2020-03-01,"Sunday",09:25:00,"Manchester","E08000003","E08000003","A",NA,"Roundabout",30,"Roundabout","Auto traffic signal","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01005252",2020-03-01 09:25:00
"202006A269759",2020,"06A269759",385645,397781,-2.21775,53.476574,"Greater Manchester","Serious",3,2,2020-03-16,"Monday",05:30:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"Crossroads","Auto traffic signal","A",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033688",2020-03-16 05:30:00
"202006A270296",2020,"06A270296",386954,403166,-2.198254,53.52501,"Greater Manchester","Slight",2,1,2020-03-13,"Friday",15:42:00,"Manchester","E08000003","E08000003","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01005138",2020-03-13 15:42:00
"202006A270526",2020,"06A270526",385155,402905,-2.225377,53.522616,"Greater Manchester","Slight",3,4,2020-03-06,"Friday",16:15:00,"Manchester","E08000003","E08000003","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01005140",2020-03-06 16:15:00
"202006A270768",2020,"06A270768",383813,396850,-2.245304,53.468152,"Greater Manchester","Slight",2,1,2020-04-16,"Thursday",19:15:00,"Manchester","E08000003","E08000003","A",NA,"Dual carriageway",30,"Crossroads","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","Roadworks","None","Urban","Yes","Non-trunk","E01005212",2020-04-16 19:15:00
"202006A270928",2020,"06A270928",384244,401136,-2.239028,53.506689,"Greater Manchester","Slight",2,1,2020-04-28,"Tuesday",21:45:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01005145",2020-04-28 21:45:00
"202006A271023",2020,"06A271023",385727,396794,-2.21647,53.467704,"Greater Manchester","Slight",2,2,2020-05-04,"Monday",19:17:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01005063",2020-05-04 19:17:00
"202006A271087",2020,"06A271087",384086,401767,-2.241442,53.512356,"Greater Manchester","Slight",2,1,2020-05-06,"Wednesday",18:30:00,"Manchester","E08000003","E08000003","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01005149",2020-05-06 18:30:00
"202006A271133",2020,"06A271133",385575,403083,-2.21905,53.524228,"Greater Manchester","Slight",2,3,2020-05-07,"Thursday",16:10:00,"Manchester","E08000003","E08000003","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01005140",2020-05-07 16:10:00
"202006A271137",2020,"06A271137",386744,395655,-2.201102,53.457493,"Greater Manchester","Slight",3,2,2020-05-02,"Saturday",19:24:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","Roadworks","None","Urban","Yes","Non-trunk","E01005232",2020-05-02 19:24:00
"202006A271193",2020,"06A271193",385108,400178,-2.225955,53.498104,"Greater Manchester","Serious",1,1,2020-05-02,"Saturday",23:06:00,"Manchester","E08000003","E08000003","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033676",2020-05-02 23:06:00
"202006A271379",2020,"06A271379",384497,401804,-2.235246,53.512701,"Greater Manchester","Slight",2,1,2020-05-19,"Tuesday",14:00:00,"Manchester","E08000003","E08000003","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Dry","None","None","Urban","No","Non-trunk","E01005167",2020-05-19 14:00:00
"202006A271703",2020,"06A271703",385029,399599,-2.227118,53.492897,"Greater Manchester","Slight",3,2,2020-06-01,"Monday",18:52:00,"Manchester","E08000003","E08000003","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033665",2020-06-01 18:52:00
"202006A271865",2020,"06A271865",384283,401338,-2.23845,53.508506,"Greater Manchester","Slight",2,1,2020-06-06,"Saturday",01:36:00,"Manchester","E08000003","E08000003","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",20,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01005145",2020-06-06 01:36:00
"202006A271918",2020,"06A271918",386198,396791,-2.209375,53.46769,"Greater Manchester","Slight",2,1,2020-06-02,"Tuesday",06:40:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01005061",2020-06-02 06:40:00
"202006A272209",2020,"06A272209",384068,399197,-2.241582,53.489255,"Greater Manchester","Slight",2,1,2020-06-22,"Monday",18:08:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"T or staggered junction","Auto traffic signal","A",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Raining no high winds","Dry","None","None","Urban","No","Non-trunk","E01033655",2020-06-22 18:08:00
"202006A272525",2020,"06A272525",386002,402051,-2.212563,53.514963,"Greater Manchester","Slight",2,1,2020-07-03,"Friday",13:52:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Urban","No","Non-trunk","E01005205",2020-07-03 13:52:00
"202006A272779",2020,"06A272779",384425,401491,-2.236316,53.509885,"Greater Manchester","Slight",2,1,2020-07-08,"Wednesday",09:30:00,"Manchester","E08000003","E08000003","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Private drive or entrance","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Other","Wet or damp","None","None","Urban","No","Non-trunk","E01005149",2020-07-08 09:30:00
"202006A272790",2020,"06A272790",384410,401781,-2.236557,53.512491,"Greater Manchester","Slight",2,1,2020-06-29,"Monday",17:30:00,"Manchester","E08000003","E08000003","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01005167",2020-06-29 17:30:00
"202006A272842",2020,"06A272842",383524,400773,-2.249864,53.503404,"Greater Manchester","Slight",2,3,2020-07-11,"Saturday",02:30:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Darkness - lighting unknown","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01033675",2020-07-11 02:30:00
"202006A272845",2020,"06A272845",385305,397093,-2.222841,53.47038,"Greater Manchester","Slight",2,1,2020-07-06,"Monday",12:30:00,"Manchester","E08000003","E08000003","A",NA,"Dual carriageway",30,"Roundabout","Give way or uncontrolled","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01005065",2020-07-06 12:30:00
"202006A273000",2020,"06A273000",383317,400630,-2.252977,53.502112,"Greater Manchester","Slight",2,1,2020-07-15,"Wednesday",12:45:00,"Manchester","E08000003","E08000003","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Urban","No","Non-trunk","E01033675",2020-07-15 12:45:00
"202006A273109",2020,"06A273109",384059,401324,-2.241827,53.508373,"Greater Manchester","Slight",2,1,2020-07-13,"Monday",07:00:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"More than 4 arms (not roundabout)","Auto traffic signal","B",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01005145",2020-07-13 07:00:00
"202006A273111",2020,"06A273111",383966,400939,-2.243209,53.50491,"Greater Manchester","Slight",2,1,2020-07-12,"Sunday",00:06:00,"Manchester","E08000003","E08000003","B",NA,"Single carriageway",30,"Crossroads","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01005145",2020-07-12 00:06:00
"202006A273194",2020,"06A273194",383506,399678,-2.250077,53.493561,"Greater Manchester","Slight",2,1,2020-07-04,"Saturday",12:15:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"Crossroads","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Dry","None","None","Urban","No","Non-trunk","E01033674",2020-07-04 12:15:00
"202006A273212",2020,"06A273212",386065,395234,-2.211309,53.453692,"Greater Manchester","Slight",2,4,2020-07-18,"Saturday",23:42:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"Crossroads","Auto traffic signal","A",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01005286",2020-07-18 23:42:00
"202006A273363",2020,"06A273363",385060,402815,-2.226805,53.521804,"Greater Manchester","Slight",2,1,2020-07-10,"Friday",10:50:00,"Manchester","E08000003","E08000003","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Urban","No","Non-trunk","E01005164",2020-07-10 10:50:00
"202006A273544",2020,"06A273544",383342,399744,-2.252553,53.494149,"Greater Manchester","Slight",1,2,2020-07-26,"Sunday",15:45:00,"Manchester","E08000003","E08000003","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Urban","No","Non-trunk","E01033674",2020-07-26 15:45:00
"202006A273590",2020,"06A273590",388426,403181,-2.176051,53.52518,"Greater Manchester","Slight",2,1,2020-07-29,"Wednesday",16:15:00,"Manchester","E08000003","E08000003","A",NA,"Roundabout",30,"Roundabout","Auto traffic signal","B",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01005252",2020-07-29 16:15:00
"202006A273625",2020,"06A273625",384865,400547,-2.229636,53.501413,"Greater Manchester","Slight",2,2,2020-06-28,"Sunday",11:55:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01033676",2020-06-28 11:55:00
"202006A273641",2020,"06A273641",383431,399823,-2.251215,53.494862,"Greater Manchester","Slight",2,2,2020-07-18,"Saturday",15:50:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"Crossroads","Auto traffic signal","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Raining no high winds","Wet or damp","None","None","Urban","No","Non-trunk","E01033674",2020-07-18 15:50:00
"202006A274108",2020,"06A274108",386419,401865,-2.206266,53.513303,"Greater Manchester","Slight",2,1,2020-08-13,"Thursday",19:02:00,"Manchester","E08000003","E08000003","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01005202",2020-08-13 19:02:00
"202006A274222",2020,"06A274222",388603,403129,-2.173379,53.524716,"Greater Manchester","Slight",2,1,2020-08-04,"Tuesday",17:28:00,"Manchester","E08000003","E08000003","A",NA,"Dual carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01005251",2020-08-04 17:28:00
"202006A274439",2020,"06A274439",385366,396386,-2.221889,53.464027,"Greater Manchester","Slight",2,1,2020-09-02,"Wednesday",15:30:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01005062",2020-09-02 15:30:00
"202006A274459",2020,"06A274459",384557,397329,-2.23412,53.47248,"Greater Manchester","Slight",1,2,2020-08-28,"Friday",04:15:00,"Manchester","E08000003","E08000003","A(M)",NA,"Dual carriageway",50,"Slip road","Give way or uncontrolled","A(M)",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01005128",2020-08-28 04:15:00
"202006A274552",2020,"06A274552",384255,401136,-2.238862,53.506689,"Greater Manchester","Slight",2,1,2020-08-29,"Saturday",22:35:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Darkness - lights lit","Other","Dry","None","None","Urban","Yes","Non-trunk","E01005145",2020-08-29 22:35:00
