"accident_index","accident_year","accident_reference","location_easting_osgr","location_northing_osgr","longitude","latitude","police_force","accident_severity","number_of_vehicles","number_of_casualties","date","day_of_week","time","local_authority_district","local_authority_ons_district","local_authority_highway","first_road_class","first_road_number","road_type","speed_limit","junction_detail","junction_control","second_road_class","second_road_number","pedestrian_crossing_human_control","pedestrian_crossing_physical_facilities","light_conditions","weather_conditions","road_surface_conditions","special_conditions_at_site","carriageway_hazards","urban_or_rural_area","did_police_officer_attend_scene_of_accident","trunk_road_flag","lsoa_of_accident_location","datetime"
"2019051913115",2019,"051913115",334854,392139,-2.981765,53.422023,"Merseyside","Slight",1,1,2019-12-05,"Thursday",08:20:00,"Liverpool","E08000012","E08000012","A",NA,"Dual carriageway",20,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Urban","No","Non-trunk","E01033764",2019-12-05 08:20:00
"2019051913117",2019,"051913117",336945,389172,-2.949711,53.395612,"Merseyside","Serious",2,1,2019-12-04,"Wednesday",17:00:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01006679",2019-12-04 17:00:00
"2019051913122",2019,"051913122",336488,390070,-2.956763,53.403628,"Merseyside","Slight",2,1,2019-12-04,"Wednesday",12:15:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"More than 4 arms (not roundabout)","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01006751",2019-12-04 12:15:00
"2019051913126",2019,"051913126",335608,394498,-2.970904,53.443316,"Merseyside","Slight",2,1,2019-11-19,"Tuesday",15:08:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01006698",2019-11-19 15:08:00
"2019051913127",2019,"051913127",336041,395447,-2.964579,53.451898,"Merseyside","Slight",2,1,2019-11-25,"Monday",18:30:00,"Liverpool","E08000012","E08000012","A",NA,"Single carriageway",30,"Crossroads","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pedestrian phase at traffic signal junction","Darkness - lights lit","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01006791",2019-11-25 18:30:00
"2019051913128",2019,"051913128",338546,390785,-2.925952,53.410298,"Merseyside","Slight",1,1,2019-11-19,"Tuesday",11:03:00,"Liverpool","E08000012","E08000012","A",NA,"Dual carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01032509",2019-11-19 11:03:00
"2019051913130",2019,"051913130",333935,393944,-2.99597,53.43813,"Merseyside","Serious",2,1,2019-03-07,"Thursday",06:19:00,"Liverpool","E08000012","E08000012","A",NA,"Single carriageway",20,"Crossroads","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Raining + high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01006776",2019-03-07 06:19:00
"2019051913132",2019,"051913132",341049,391728,-2.88848,53.419058,"Merseyside","Slight",2,1,2019-12-06,"Friday",18:15:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Dual carriageway",30,"Private drive or entrance","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01006571",2019-12-06 18:15:00
"2019051913143",2019,"051913143",334943,389936,-2.979971,53.402236,"Merseyside","Slight",1,1,2019-12-06,"Friday",10:00:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",20,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01033761",2019-12-06 10:00:00
"2019051913144",2019,"051913144",334245,390505,-2.990586,53.407263,"Merseyside","Serious",1,1,2019-12-05,"Thursday",12:10:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","One way street",30,"T or staggered junction","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01033752",2019-12-05 12:10:00
"2019051913146",2019,"051913146",334784,390053,-2.982386,53.403267,"Merseyside","Slight",1,1,2019-12-06,"Friday",09:30:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",20,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01033761",2019-12-06 09:30:00
"2019051913151",2019,"051913151",335208,389970,-2.975993,53.402574,"Merseyside","Slight",2,1,2019-12-06,"Friday",18:40:00,"Liverpool","E08000012","E08000012","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","No - accident was reported using a self completion  form (self rep only)","Non-trunk","E01006513",2019-12-06 18:40:00
"2019051913152",2019,"051913152",335872,390987,-2.966214,53.411795,"Merseyside","Slight",1,1,2019-12-08,"Sunday",05:45:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","One way street",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","Pedestrian phase at traffic signal junction","Darkness - lights lit","Fine no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01006747",2019-12-08 05:45:00
"2019051913153",2019,"051913153",336421,387959,-2.957345,53.384648,"Merseyside","Slight",1,1,2019-12-06,"Friday",15:20:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",20,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","Control by school crossing patrol","Zebra","Daylight","Fine no high winds","Dry","None","None","Urban","No - accident was reported using a self completion  form (self rep only)","Non-trunk","E01006678",2019-12-06 15:20:00
"2019051913155",2019,"051913155",334754,389043,-2.982628,53.394187,"Merseyside","Slight",1,1,2019-12-08,"Sunday",05:30:00,"Liverpool","E08000012","E08000012","A",NA,"Dual carriageway",30,"Other junction","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pedestrian phase at traffic signal junction","Darkness - lights lit","Fine no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01033754",2019-12-08 05:30:00
"2019051913156",2019,"051913156",340899,385126,-2.889499,53.359707,"Merseyside","Slight",2,3,2019-11-27,"Wednesday",15:08:00,"Liverpool","E08000012","E08000012","B",NA,"Dual carriageway",30,"Crossroads","Give way or uncontrolled","B",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01006536",2019-11-27 15:08:00
"2019051913162",2019,"051913162",340896,385107,-2.88954,53.359535,"Merseyside","Slight",2,1,2019-12-06,"Friday",18:20:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",40,"Crossroads","Give way or uncontrolled","B",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01006536",2019-12-06 18:20:00
"2019051913163",2019,"051913163",336178,390513,-2.961515,53.407572,"Merseyside","Slight",3,1,2019-12-09,"Monday",16:40:00,"Liverpool","E08000012","E08000012","A",NA,"Dual carriageway",30,"Crossroads","Auto traffic signal","B",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01006748",2019-12-09 16:40:00
"2019051913164",2019,"051913164",334263,390007,-2.990212,53.402789,"Merseyside","Slight",1,1,2019-12-07,"Saturday",13:45:00,"Liverpool","E08000012","E08000012","A",NA,"Dual carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033756",2019-12-07 13:45:00
"2019051913168",2019,"051913168",339167,388351,-2.916142,53.388494,"Merseyside","Slight",4,1,2019-12-09,"Monday",20:26:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01006593",2019-12-09 20:26:00
"2019051913169",2019,"051913169",334121,390591,-2.992469,53.40802,"Merseyside","Slight",2,1,2019-12-10,"Tuesday",07:50:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine + high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01033752",2019-12-10 07:50:00
"2019051913173",2019,"051913173",334376,390388,-2.988592,53.406227,"Merseyside","Slight",1,1,2019-12-07,"Saturday",01:00:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","Pedestrian in carriageway - not injured","Urban","Yes","Non-trunk","E01033752",2019-12-07 01:00:00
"2019051913175",2019,"051913175",334010,390715,-2.994164,53.409121,"Merseyside","Serious",1,1,2019-12-09,"Monday",05:50:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01033752",2019-12-09 05:50:00
"2019051913177",2019,"051913177",344701,383445,-2.832083,53.34501,"Merseyside","Slight",1,1,2019-11-18,"Monday",22:30:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","Zebra","Darkness - lights lit","Fog or mist","Dry","None","None","Urban","Yes","Non-trunk","E01006756",2019-11-18 22:30:00
"2019051913181",2019,"051913181",334802,393875,-2.982907,53.437618,"Merseyside","Serious",1,1,2019-12-02,"Monday",16:12:00,"Liverpool","E08000012","E08000012","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01006702",2019-12-02 16:12:00
"2019051913192",2019,"051913192",340666,385914,-2.893147,53.366763,"Merseyside","Slight",2,2,2019-12-12,"Thursday",16:50:00,"Liverpool","E08000012","E08000012","B",NA,"Dual carriageway",40,"Crossroads","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pedestrian phase at traffic signal junction","Darkness - lights lit","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01006534",2019-12-12 16:50:00
"2019051913194",2019,"051913194",335086,390222,-2.977879,53.404824,"Merseyside","Slight",2,1,2019-12-12,"Thursday",16:40:00,"Liverpool","E08000012","E08000012","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","Pedestrian phase at traffic signal junction","Darkness - lights lit","Fine no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01033756",2019-12-12 16:40:00
"2019051913195",2019,"051913195",335779,390834,-2.967582,53.410409,"Merseyside","Serious",1,1,2019-12-12,"Thursday",17:10:00,"Liverpool","E08000012","E08000012","A",NA,"Single carriageway",30,"Crossroads","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pedestrian phase at traffic signal junction","Darkness - lights lit","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01006747",2019-12-12 17:10:00
"2019051913200",2019,"051913200",342064,388491,-2.872614,53.390078,"Merseyside","Slight",1,1,2019-12-06,"Friday",08:30:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Unknown","Dry","None","None","Urban","No","Non-trunk","E01006800",2019-12-06 08:30:00
"2019051913203",2019,"051913203",336269,396538,-2.961367,53.46173,"Merseyside","Serious",1,1,2019-12-07,"Saturday",23:15:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Unknown","Dry","None","None","Urban","No","Non-trunk","E01006784",2019-12-07 23:15:00
"2019051913206",2019,"051913206",336383,394461,-2.95923,53.443078,"Merseyside","Serious",2,1,2019-12-13,"Friday",18:23:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Dual carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01006609",2019-12-13 18:23:00
"2019051913210",2019,"051913210",338480,392139,-2.92721,53.422459,"Merseyside","Slight",1,1,2019-12-13,"Friday",20:25:00,"Liverpool","E08000012","E08000012","B",NA,"Dual carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01006761",2019-12-13 20:25:00
"2019051913215",2019,"051913215",338054,389809,-2.933161,53.401469,"Merseyside","Slight",2,1,2019-12-11,"Wednesday",16:30:00,"Liverpool","E08000012","E08000012","B",NA,"Single carriageway",30,"Crossroads","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Raining no high winds","Wet or damp","None","None","Urban","No - accident was reported using a self completion  form (self rep only)","Non-trunk","E01006720",2019-12-11 16:30:00
"2019051913217",2019,"051913217",342355,386771,-2.867925,53.374652,"Merseyside","Serious",2,1,2019-12-14,"Saturday",14:45:00,"Liverpool","E08000012","E08000012","A",NA,"Dual carriageway",30,"T or staggered junction","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01006795",2019-12-14 14:45:00
"2019051913222",2019,"051913222",334654,389192,-2.984163,53.395513,"Merseyside","Slight",2,1,2019-12-11,"Wednesday",09:00:00,"Liverpool","E08000012","E08000012","A",NA,"Dual carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01033754",2019-12-11 09:00:00
"2019051913223",2019,"051913223",335985,394403,-2.965209,53.442508,"Merseyside","Slight",2,1,2019-12-13,"Friday",19:50:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",20,"Crossroads","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01006614",2019-12-13 19:50:00
"2019051913231",2019,"051913231",336867,387183,-2.950485,53.377727,"Merseyside","Slight",2,1,2019-12-15,"Sunday",18:11:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",20,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01006628",2019-12-15 18:11:00
"2019051913233",2019,"051913233",335177,389641,-2.976391,53.399613,"Merseyside","Slight",2,1,2019-12-15,"Sunday",17:55:00,"Liverpool","E08000012","E08000012","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01006515",2019-12-15 17:55:00
"2019051913237",2019,"051913237",339340,390432,-2.913942,53.407217,"Merseyside","Slight",2,1,2019-12-12,"Thursday",08:50:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No - accident was reported using a self completion  form (self rep only)","Non-trunk","E01006585",2019-12-12 08:50:00
"2019051913238",2019,"051913238",334931,390240,-2.980214,53.404966,"Merseyside","Serious",1,1,2019-12-15,"Sunday",04:00:00,"Liverpool","E08000012","E08000012","A",NA,"Single carriageway",20,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Unknown","Wet or damp","None","None","Urban","Yes","Non-trunk","E01033756",2019-12-15 04:00:00
"2019051913239",2019,"051913239",336368,394470,-2.959458,53.443157,"Merseyside","Slight",2,1,2019-12-16,"Monday",16:40:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Unknown",30,"More than 4 arms (not roundabout)","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Central refuge","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01006609",2019-12-16 16:40:00
"2019051913243",2019,"051913243",342322,385353,-2.868161,53.361904,"Merseyside","Slight",2,1,2019-12-14,"Saturday",14:30:00,"Liverpool","E08000012","E08000012","A",NA,"Dual carriageway",40,"Crossroads","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01006533",2019-12-14 14:30:00
"2019051913244",2019,"051913244",335643,388366,-2.969123,53.388211,"Merseyside","Slight",2,1,2019-12-13,"Friday",02:51:00,"Liverpool","E08000012","E08000012","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01006630",2019-12-13 02:51:00
"2019051913246",2019,"051913246",339432,391912,-2.912843,53.420529,"Merseyside","Serious",1,1,2019-12-10,"Tuesday",15:05:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01006719",2019-12-10 15:05:00
"2019051913247",2019,"051913247",340839,390252,-2.891362,53.405769,"Merseyside","Slight",1,1,2019-11-27,"Wednesday",11:45:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Dual carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01006576",2019-11-27 11:45:00
"2019051913251",2019,"051913251",337527,389480,-2.941021,53.39845,"Merseyside","Slight",1,1,2019-12-17,"Tuesday",11:05:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Crossroads","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01006720",2019-12-17 11:05:00
"2019051913253",2019,"051913253",336173,389337,-2.961352,53.397002,"Merseyside","Slight",2,3,2019-12-17,"Tuesday",16:43:00,"Liverpool","E08000012","E08000012","A",NA,"Single carriageway",30,"Crossroads","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pedestrian phase at traffic signal junction","Darkness - lights lit","Fine no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01006512",2019-12-17 16:43:00
"2019051913254",2019,"051913254",337287,388626,-2.94446,53.390746,"Merseyside","Slight",2,1,2019-12-14,"Saturday",14:00:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",20,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No - accident was reported using a self completion  form (self rep only)","Non-trunk","E01006549",2019-12-14 14:00:00
"2019051913256",2019,"051913256",335057,390729,-2.97842,53.409376,"Merseyside","Serious",2,1,2019-12-12,"Thursday",19:47:00,"Liverpool","E08000012","E08000012","A",NA,"Single carriageway",30,"More than 4 arms (not roundabout)","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine + high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01033760",2019-12-12 19:47:00
"2019051913259",2019,"051913259",344327,383664,-2.837739,53.346939,"Merseyside","Slight",2,2,2019-12-18,"Wednesday",18:00:00,"Liverpool","E08000012","E08000012","A",NA,"Dual carriageway",40,"T or staggered junction","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01006756",2019-12-18 18:00:00
"2019051913270",2019,"051913270",335090,390278,-2.977831,53.405327,"Merseyside","Slight",1,1,2019-12-13,"Friday",17:15:00,"Liverpool","E08000012","E08000012","A",NA,"Single carriageway",20,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01006513",2019-12-13 17:15:00
"2019051913271",2019,"051913271",334648,389211,-2.984257,53.395683,"Merseyside","Slight",1,1,2019-12-14,"Saturday",17:19:00,"Liverpool","E08000012","E08000012","A",NA,"Dual carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01033754",2019-12-14 17:19:00
"2019051913280",2019,"051913280",334785,392561,-2.98289,53.425807,"Merseyside","Serious",1,1,2019-12-19,"Thursday",21:15:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01006779",2019-12-19 21:15:00
"2019051913282",2019,"051913282",338554,392560,-2.926179,53.426251,"Merseyside","Slight",2,1,2019-12-03,"Tuesday",08:45:00,"Liverpool","E08000012","E08000012","A",NA,"Dual carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01006761",2019-12-03 08:45:00
"2019051913289",2019,"051913289",336593,392480,-2.95567,53.4253,"Merseyside","Slight",3,2,2019-12-20,"Friday",17:45:00,"Liverpool","E08000012","E08000012","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01006547",2019-12-20 17:45:00
"2019051913291",2019,"051913291",339973,396250,-2.905531,53.459578,"Merseyside","Slight",3,1,2019-12-21,"Saturday",12:10:00,"Liverpool","E08000012","E08000012","A",NA,"Dual carriageway",40,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01006663",2019-12-21 12:10:00
