"accident_index","accident_year","accident_reference","location_easting_osgr","location_northing_osgr","longitude","latitude","police_force","accident_severity","number_of_vehicles","number_of_casualties","date","day_of_week","time","local_authority_district","local_authority_ons_district","local_authority_highway","first_road_class","first_road_number","road_type","speed_limit","junction_detail","junction_control","second_road_class","second_road_number","pedestrian_crossing_human_control","pedestrian_crossing_physical_facilities","light_conditions","weather_conditions","road_surface_conditions","special_conditions_at_site","carriageway_hazards","urban_or_rural_area","did_police_officer_attend_scene_of_accident","trunk_road_flag","lsoa_of_accident_location","datetime"
"2016140085249",2016,"140085249",442638,380974,-1.361327,53.323965,"South Yorkshire","Slight",1,1,2016-06-08,"Wednesday",07:57:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01008025",2016-06-08 07:57:00
"2016140085303",2016,"140085303",432930,387292,-1.506415,53.381445,"South Yorkshire","Slight",3,1,2016-06-22,"Wednesday",14:50:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01007962",2016-06-22 14:50:00
"2016140085343",2016,"140085343",434189,382957,-1.487956,53.3424,"South Yorkshire","Slight",2,1,2016-07-07,"Thursday",08:25:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",20,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01007828",2016-07-07 08:25:00
"2016140085361",2016,"140085361",434194,387169,-1.487426,53.380259,"South Yorkshire","Serious",1,2,2016-07-05,"Tuesday",09:00:00,"Sheffield","E08000019","E08000019","B",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01007866",2016-07-05 09:00:00
"2016140085413",2016,"140085413",435159,385124,-1.473147,53.361815,"South Yorkshire","Slight",1,2,2016-07-07,"Thursday",08:20:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01007978",2016-07-07 08:20:00
"2016140085431",2016,"140085431",430764,393708,-1.538352,53.439245,"South Yorkshire","Slight",3,7,2016-06-30,"Thursday",15:12:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",50,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Non-trunk","E01008140",2016-06-30 15:12:00
"2016140085447",2016,"140085447",435935,387456,-1.461222,53.382724,"South Yorkshire","Serious",3,1,2016-07-03,"Sunday",04:36:00,"Sheffield","E08000019","E08000019","A",NA,"Roundabout",30,"Roundabout","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Footbridge or subway","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033268",2016-07-03 04:36:00
"2016140085651",2016,"140085651",433307,389611,-1.500503,53.402266,"South Yorkshire","Slight",1,1,2016-07-08,"Friday",22:40:00,"Sheffield","E08000019","E08000019","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01008093",2016-07-08 22:40:00
"2016140085967",2016,"140085967",436227,388212,-1.456746,53.389499,"South Yorkshire","Slight",1,1,2016-06-19,"Sunday",20:04:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",30,"Private drive or entrance","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01033269",2016-06-19 20:04:00
"2016140086312",2016,"140086312",437817,389647,-1.432668,53.402286,"South Yorkshire","Slight",2,2,2016-02-24,"Wednesday",20:16:00,"Sheffield","E08000019","E08000019","A",NA,"Dual carriageway",40,"T or staggered junction","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033269",2016-02-24 20:16:00
"2016140086333",2016,"140086333",439363,389440,-1.409442,53.400313,"South Yorkshire","Slight",2,1,2016-07-09,"Saturday",19:58:00,"Sheffield","E08000019","E08000019","A",NA,"Dual carriageway",40,"Crossroads","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01007904",2016-07-09 19:58:00
"2016140086345",2016,"140086345",440037,390886,-1.399122,53.413259,"South Yorkshire","Slight",2,1,2016-07-09,"Saturday",15:04:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01007913",2016-07-09 15:04:00
"2016140086484",2016,"140086484",430385,385703,-1.544826,53.367314,"South Yorkshire","Serious",2,1,2016-06-13,"Monday",10:00:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01007958",2016-06-13 10:00:00
"2016140086516",2016,"140086516",433679,386609,-1.495228,53.375259,"South Yorkshire","Slight",2,1,2016-06-08,"Wednesday",16:03:00,"Sheffield","E08000019","E08000019","B",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01008104",2016-06-08 16:03:00
"2016140086619",2016,"140086619",435248,385904,-1.471723,53.36882,"South Yorkshire","Slight",2,1,2016-07-11,"Monday",09:55:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",30,"T or staggered junction","Stop sign","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Unknown","Dry","None","None","Urban","Yes","Non-trunk","E01008108",2016-07-11 09:55:00
"2016140086630",2016,"140086630",436052,388286,-1.459369,53.390176,"South Yorkshire","Slight",2,3,2016-07-02,"Saturday",08:15:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01033270",2016-07-02 08:15:00
"2016140086702",2016,"140086702",434928,386394,-1.476478,53.373246,"South Yorkshire","Slight",2,1,2016-06-25,"Saturday",03:19:00,"Sheffield","E08000019","E08000019","A",NA,"Dual carriageway",40,"Crossroads","Auto traffic signal","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033271",2016-06-25 03:19:00
"2016140086748",2016,"140086748",436527,390378,-1.451985,53.408947,"South Yorkshire","Serious",1,1,2016-06-28,"Tuesday",08:40:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","Central refuge","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01007942",2016-06-28 08:40:00
"2016140086805",2016,"140086805",440173,390438,-1.397133,53.409222,"South Yorkshire","Slight",5,5,2016-07-09,"Saturday",14:30:00,"Sheffield","E08000019","E08000019","Motorway",NA,"Slip road",70,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Trunk (Roads managed by Highways England)","E01007903",2016-07-09 14:30:00
"2016140087009",2016,"140087009",439085,387911,-1.413811,53.38659,"South Yorkshire","Slight",3,1,2016-07-03,"Sunday",20:01:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","B",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01007902",2016-07-03 20:01:00
"2016140087019",2016,"140087019",436354,390013,-1.45463,53.405678,"South Yorkshire","Slight",2,1,2016-07-07,"Thursday",13:40:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","Central refuge","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01007873",2016-07-07 13:40:00
"2016140087191",2016,"140087191",435529,389213,-1.467129,53.398544,"South Yorkshire","Slight",2,1,2016-07-11,"Monday",17:45:00,"Sheffield","E08000019","E08000019","B",NA,"Single carriageway",30,"Crossroads","Auto traffic signal","B",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Unknown","Dry","None","None","Urban","No","Non-trunk","E01007870",2016-07-11 17:45:00
"2016140087340",2016,"140087340",442318,384775,-1.365624,53.358155,"South Yorkshire","Slight",2,1,2016-07-13,"Wednesday",08:00:00,"Sheffield","E08000019","E08000019","B",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","B",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01007969",2016-07-13 08:00:00
"2016140087456",2016,"140087456",438995,386722,-1.415311,53.37591,"South Yorkshire","Slight",2,1,2016-07-11,"Monday",14:30:00,"Sheffield","E08000019","E08000019","A",NA,"Roundabout",40,"Roundabout","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01008016",2016-07-11 14:30:00
"2016140087544",2016,"140087544",435619,395481,-1.465068,53.454876,"South Yorkshire","Slight",2,1,2016-07-13,"Wednesday",17:05:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Private drive or entrance","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01007891",2016-07-13 17:05:00
"2016140087694",2016,"140087694",428332,397825,-1.574593,53.476386,"South Yorkshire","Serious",2,1,2016-07-14,"Thursday",06:41:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01008143",2016-07-14 06:41:00
"2016140087731",2016,"140087731",436666,389231,-1.450027,53.398628,"South Yorkshire","Slight",2,1,2016-07-12,"Tuesday",17:52:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Crossroads","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033269",2016-07-12 17:52:00
"2016140087933",2016,"140087933",435355,387423,-1.469945,53.382466,"South Yorkshire","Slight",1,1,2016-07-15,"Friday",11:40:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","One way street",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033264",2016-07-15 11:40:00
"2016140088119",2016,"140088119",431796,380592,-1.524133,53.321291,"South Yorkshire","Slight",2,1,2016-04-24,"Sunday",10:45:00,"Sheffield","E08000019","E08000019","A",NA,"Dual carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01007918",2016-04-24 10:45:00
"2016140088129",2016,"140088129",434277,386933,-1.486204,53.378133,"South Yorkshire","Slight",1,1,2016-07-15,"Friday",21:20:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",20,"Crossroads","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01008115",2016-07-15 21:20:00
"2016140088168",2016,"140088168",433864,382225,-1.492915,53.335842,"South Yorkshire","Serious",1,1,2016-06-25,"Saturday",14:15:00,"Sheffield","E08000019","E08000019","B",NA,"Single carriageway",30,"Roundabout","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Zebra","Daylight","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01007834",2016-06-25 14:15:00
"2016140088220",2016,"140088220",438016,393325,-1.429232,53.435331,"South Yorkshire","Slight",2,2,2016-07-08,"Friday",14:00:00,"Sheffield","E08000019","E08000019","Motorway",NA,"Dual carriageway",70,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","Roadworks","None","Urban","No","Trunk (Roads managed by Highways England)","E01007856",2016-07-08 14:00:00
"2016140088362",2016,"140088362",434544,384720,-1.482432,53.358224,"South Yorkshire","Serious",2,1,2016-07-21,"Thursday",08:45:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",30,"Crossroads","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01008042",2016-07-21 08:45:00
"2016140088497",2016,"140088497",442544,383395,-1.362414,53.345733,"South Yorkshire","Slight",3,1,2016-07-16,"Saturday",08:15:00,"Sheffield","E08000019","E08000019","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01008033",2016-07-16 08:15:00
"2016140088538",2016,"140088538",439173,391800,-1.412007,53.421539,"South Yorkshire","Slight",2,1,2016-07-15,"Friday",20:15:00,"Sheffield","E08000019","E08000019","A",NA,"Roundabout",30,"Roundabout","Auto traffic signal","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Trunk (Roads managed by Highways England)","E01007852",2016-07-15 20:15:00
"2016140088962",2016,"140088962",439193,391283,-1.41177,53.416891,"South Yorkshire","Slight",2,1,2016-07-17,"Sunday",08:12:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01007913",2016-07-17 08:12:00
"2016140088999",2016,"140088999",442319,384777,-1.365609,53.358173,"South Yorkshire","Slight",2,1,2016-07-16,"Saturday",14:30:00,"Sheffield","E08000019","E08000019","B",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","B",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Other","Dry","None","None","Urban","No","Non-trunk","E01007969",2016-07-16 14:30:00
"2016140089095",2016,"140089095",429371,396796,-1.559034,53.46708,"South Yorkshire","Slight",2,1,2016-07-16,"Saturday",01:47:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Rural","Yes","Non-trunk","E01008147",2016-07-16 01:47:00
"2016140089326",2016,"140089326",439466,385037,-1.408441,53.36073,"South Yorkshire","Slight",3,1,2016-07-18,"Monday",21:10:00,"Sheffield","E08000019","E08000019","B",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lighting unknown","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01007963",2016-07-18 21:10:00
"2016140089475",2016,"140089475",436110,389812,-1.458323,53.403888,"South Yorkshire","Serious",3,1,2016-06-16,"Thursday",20:20:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01007872",2016-06-16 20:20:00
"2016140089548",2016,"140089548",439746,391061,-1.403478,53.414854,"South Yorkshire","Slight",3,2,2016-05-23,"Monday",10:39:00,"Sheffield","E08000019","E08000019","A",NA,"Dual carriageway",50,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Unknown","Dry","None","None","Urban","Yes","Trunk (Roads managed by Highways England)","E01007913",2016-05-23 10:39:00
"2016140089578",2016,"140089578",438205,384978,-1.427396,53.360292,"South Yorkshire","Slight",1,1,2016-07-19,"Tuesday",16:30:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01008013",2016-07-19 16:30:00
"2016140089588",2016,"140089588",441007,382514,-1.385613,53.337935,"South Yorkshire","Slight",1,1,2016-06-01,"Wednesday",11:50:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",40,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Non-trunk","E01008021",2016-06-01 11:50:00
"2016140089597",2016,"140089597",437969,384293,-1.431024,53.354152,"South Yorkshire","Slight",1,1,2016-07-19,"Tuesday",17:08:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01008002",2016-07-19 17:08:00
"2016140089616",2016,"140089616",442842,383807,-1.357882,53.349412,"South Yorkshire","Serious",1,3,2016-07-19,"Tuesday",02:43:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Roundabout",40,"Roundabout","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Rural","Yes","Non-trunk","E01008029",2016-07-19 02:43:00
"2016140089627",2016,"140089627",436513,390628,-1.452167,53.411195,"South Yorkshire","Slight",1,1,2016-07-01,"Friday",08:00:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01007949",2016-07-01 08:00:00
"2016140089890",2016,"140089890",439804,386626,-1.403163,53.374987,"South Yorkshire","Slight",2,1,2016-07-19,"Tuesday",08:00:00,"Sheffield","E08000019","E08000019","A",NA,"Dual carriageway",50,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Unknown","Dry","None","None","Rural","Yes","Non-trunk","E01007910",2016-07-19 08:00:00
"2016140089932",2016,"140089932",435297,390881,-1.470431,53.413552,"South Yorkshire","Slight",2,3,2016-07-20,"Wednesday",13:00:00,"Sheffield","E08000019","E08000019","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01007945",2016-07-20 13:00:00
"2016140089961",2016,"140089961",434625,391766,-1.480444,53.421551,"South Yorkshire","Slight",1,1,2016-07-16,"Saturday",14:33:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",20,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01008122",2016-07-16 14:33:00
"2016140089963",2016,"140089963",435795,389012,-1.463151,53.396719,"South Yorkshire","Slight",1,1,2016-07-06,"Wednesday",11:00:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",20,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01007869",2016-07-06 11:00:00
"2016140090394",2016,"140090394",435770,383352,-1.464166,53.345847,"South Yorkshire","Serious",2,4,2016-07-25,"Monday",23:51:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01007827",2016-07-25 23:51:00
"2016140090639",2016,"140090639",432396,389454,-1.514221,53.400911,"South Yorkshire","Fatal",2,2,2016-07-20,"Wednesday",20:07:00,"Sheffield","E08000019","E08000019","B",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01007996",2016-07-20 20:07:00
"2016140090656",2016,"140090656",434300,388538,-1.485685,53.392558,"South Yorkshire","Slight",1,1,2016-07-07,"Thursday",15:30:00,"Sheffield","E08000019","E08000019","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01008072",2016-07-07 15:30:00
"2016140090825",2016,"140090825",434933,387233,-1.47631,53.380786,"South Yorkshire","Slight",1,1,2016-07-20,"Wednesday",15:00:00,"Sheffield","E08000019","E08000019","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01033266",2016-07-20 15:00:00
"2016140091094",2016,"140091094",434872,397078,-1.476141,53.469281,"South Yorkshire","Serious",1,1,2016-07-16,"Saturday",00:45:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01007889",2016-07-16 00:45:00
"2016140091285",2016,"140091285",440040,391218,-1.399035,53.416243,"South Yorkshire","Serious",2,1,2016-07-13,"Wednesday",16:14:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01007913",2016-07-13 16:14:00
"2016140091558",2016,"140091558",430895,385504,-1.537181,53.365496,"South Yorkshire","Slight",2,1,2016-06-10,"Friday",15:25:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Crossroads","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01007861",2016-06-10 15:25:00
"2016140091785",2016,"140091785",434388,387388,-1.484486,53.382215,"South Yorkshire","Slight",2,1,2016-07-23,"Saturday",22:30:00,"Sheffield","E08000019","E08000019","A",NA,"Roundabout",30,"Roundabout","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033266",2016-07-23 22:30:00
